times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	False	chefsdelight	chefsdelight existing "M-09 route trades onto numismatics" note in dossier	M-09 is RETIRED	—	M-09	REJECT	{'REJECT': 1}	M-09 is retired per rework #163/#240 — "villager sells for coin" is an NPC faucet; the economy link must be demand-gatin
1	False	cmpackagecouriers	cmpackagecouriers:portable_stock_ticker	numismatics (trade fulfilment)	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (leans no); also the stock-ticker→economy link is systemic (it helps trade happen) not a recipe-rout
1	False	cmpackagecouriers	cmpackagecouriers:cardboard_plane	economy/logistics route	economy	M-14	REJECT	{'REJECT': 1}	the cardboard plane is a logistics vehicle, not a bounty/mob-drop trade; M-14 is combat→economy, not logistics; forcing 
1	False	cmpackagepipebomb	cmpackagepipebomb pipebomb (gunpowder + TNT package trap)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	A single novelty trap item sold as a trade good has no scaling — there is no "luxury" tier for a booby-trap gag item; M-
1	False	cmpackagepipebomb	cmpackagepipebomb pipebomb_rigged	bountiful bounty	economy	M-14	REJECT	{'REJECT': 1}	M-14 applies to mob drops received as bounty payment; a crafted PvP trap item is not a mob drop — mis-motif
1	False	cmpackagepipebomb	pipebomb (Create package trap)	recipe (crafting)	economy	M-09	REJECT	{'REJECT': 1}	M-09 is luxury goods → coin; a pipe bomb is not a sellable luxury. Tone clash: minting coin from a PvP prank trap would 
1	False	cmpackagepipebomb	cmpackagepipebomb:pipebomb_rigged (explosive package trap)	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 1}	seed the pipe bomb into a rare/hazardous bounty reward or structure loot (illager hideout, dungeon chest) — a booby-trap
1	False	cmparallelpipes	cmparallelpipes:pipe_wrench	economy (trading-floor sale as a specialist tool)	economy	M-21	REJECT	{'REJECT': 1}	a specialist Create utility tool as a trade good is implausible — players make them; they don't buy them. M-21 (provisio
1	False	cmparallelpipes	cmparallelpipes:pipe_wrench	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	a utility wrench with no luxury/food character is a poor fit for M-09 (luxury good → coin); forcing a sell-price on a fu
1	True	cold_sweat	goat_fur / chameleon_molt / hoglin-hide insulation armor	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	insulated cold/heat gear is a high-effort survival good a crew heading to a harsh biome would buy from a specialist — ex
1	False	cold_sweat	cold_sweat:chameleon_boots/chestplate / goat_fur armor set	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	insulated armor as a commodity works thematically, but the economy pillar is best served by processed goods, not surviva
1	False	cold_sweat	insulated cold-climate gear → numismatics sell			M-09	REJECT	{'REJECT': 1}	bare sell link M-09 (retired); the demand-gating is M-28 above, not a vendor price
1	False	comforts	comforts:sleeping_bag_* (wool+string item, 16 colors)	numismatics sell (trade-seam)	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (leans no); a dyed sleeping bag as a trade good adds zero thematic signal — too generic to surface f
1	False	comforts	comforts:sleeping_bag / hammock (travel sleep gear)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	sleeping bags are too cheap/basic (wool + string) to function as trade goods; pricing a trivially-craftable item at the 
1	False	comforts	sleeping_bag / hammock (wool + string construction, 16 colors, survival travel)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	sleeping bags are a low-effort vanilla-recipe QoL item; making them economy-trade goods adds noise without loop pressure
1	False	comforts	hammock (daytime-to-night skip)	loot-seed into dungeon/structure loot	economy	M-14	REJECT	{'REJECT': 1}	hammocks are crafted not dropped; seeding them into loot makes some sense thematically but doesn't advance the loop — a 
1	False	companions	companions:soul_gem	numismatics sell/price	economy	M-09	REJECT	{'REJECT': 1}	companions ships its own internal coin set (copper/nether/end_coin); introducing a parallel sell-for-numismatics channel
1	False	companions	companions copper/nether/end coins	numismatics unification (M-21 provisional)	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (leans no); and bridging Companions' internal coin types to Numismatics creates a parallel-currency 
1	False	companions	companions (hostile mobs: antlion_fur, big_bread, small/great essences)	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 1}	Seed a bounty-board entry for Companions hostile mob drops (antlion fur, essences) paying Numismatics coin — combat-farm
1	False	cookingforblockheads	cookingforblockheads kitchen output (any batch-cooked processed food)	bountiful decree demanding cooked dishes → numismatics payout	economy	M-14	ACCEPT	{'ACCEPT': 1}	the kitchen produces food in bulk; the bounty board has a standing buy order for cooked meals — the cook's surplus earns
1	False	cookingforblockheads	kitchen appliances (all color variants)	numismatics sell — selling pre-assembled kitchen sets as player-trade luxury goods	economy	M-09	REJECT	{'REJECT': 1}	CfB is a convenience/recipe-discovery tool, not a luxury good — its value is in the multiblock function, not as a resale
1	False	cookingforblockheads	cow_jar / milk_jar outputs → food processed via other food mods	farmersdelight:cooking	economy	M-09	REJECT	{'REJECT': 1}	the economy edge belongs on the food mods producing sellable dishes (FarmersDelight, Meadow, Vinery), not on cookingforb
1	False	cookingforblockheads	foods stocked via connected Cooking Table / Fridge	numismatics sell/price	economy	M-09	REJECT	{'REJECT': 1}	the dossier is correct that CfB is a downstream aggregator — it doesn't create new foods, it surfaces others'. The M-09 
1	False	cookingforblockheads	`cookingforblockheads:toaster` output (toast) as a sellable economy good	`numismatics` sell	economy	M-09	REJECT	{'REJECT': 1}	toast is a trivial item with near-zero scarcity or effort; the mod's value is recipe-discovery convenience not a new out
1	False	cookingforblockheads	luxury cooked meals (high-effort feast output from connected kitchen)	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 1}	a fully-stocked kitchen produces high-quality food that sells for coin — running the server's best restaurant is a viabl
1	False	cookingforblockheads	cookingforblockheads kitchen blocks as trade goods	villager trade → numismatics	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (leans no); the blocks themselves aren't interesting economy goods — the food they help produce is; 
1	False	cookingforblockheads	cookingforblockheads:cow_jar / milk_jar (convenience dairy supply)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis; the jar just produces milk, which is already trivially sellable
1	False	copperagebackport	copper_chest (double-chest support, oxidized variants)	numismatics economy — a waxed copper chest as a trade-good deco item	economy	M-09	REJECT	{'REJECT': 1}	copper chests are a storage utility item, not a "luxury good" in the M-09 sense (high-effort consumable / wine / cheese)
1	False	copperagebackport	minecraft:copper_chest (oxidation-locked chest)	loot-seed	economy	M-14	REJECT	{'REJECT': 1}	copper chests are storage furniture; they don't spawn in structures with loot. loot=yes on the jar likely refers to the 
1	False	copycats	copycats blank shapes (mid-tier decorative, zinc-sink)	numismatics sell / trade	economy	M-09	REJECT	{'REJECT': 1}	a blank copycat shape is not a "luxury good" — it's a builder component. Selling construction materials as a luxury comm
1	False	copycats	copycats:copycat_cogwheel / copycat_shaft	numismatics sell (decorative Create machines as luxury build goods)	economy	M-09	REJECT	{'REJECT': 1}	copycat blocks are blank forms that take any texture — their value is as a builder's tool, not a finished luxury good; s
1	False	copycats	all copycat blocks (any skin)	bare sell / economy sink	economy	M-09	REJECT	{'REJECT': 1}	"sellable decoration" is the retired M-09 ambient endpoint; no demand-gating here; skip.
1	False	create_better_villagers	emerald trades → Numismatics coin denomination	config/KubeJS trade override	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (leans no); re-denomination of villager trades to Numismatics coins sits under the trade-seam motif 
1	False	create_better_villagers	Miner profession (buys raw andesite/copper/brass)	villager trade → numismatics payout	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional and the maintainer leans no; the M-08 coin re-denomination already covers the economy hook — a secon
1	False	create_better_villagers	Create-part villager trades	M-21 trade-seam (villager→numismatics)	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional and maintainer leans no; the M-08 coin-denomination re-skin achieves the same goal through the accep
1	False	create_central_kitchen	blaze_stove (requires a live Blaze as input)	loot-seed (seed blaze-rod bounty on Numismatics board, making blaze rods a sought combat-economy item)	economy	M-14	REJECT	{'REJECT': 1}	blaze rods are already vanilla and universally available via Nether grinding; a bounty on them doesn't introduce meaning
1	False	create_central_kitchen	(no material surface — integration layer only)			M-09	REJECT	{'REJECT': 1}	no items/recipe-types registered; any new link would attach to foreign mods' content, not this mod's. Economy sell-link 
1	False	create_cheese	create_cheese:calendar_page_tier_3 (endgame maturing gate)	bountiful decree (config)	economy	M-14	ACCEPT	{'ACCEPT': 1}	a bounty board requests fine aged cheese as a luxury-fetch objective, paying coin — connects the kitchen to the quest ec
1	False	create_cheese	create_cheese:brie / cheddar / aged cheese (any tier-2/3 matured output)	numismatics sell / Trading Floor	economy	M-09	ACCEPT	{'ACCEPT': 1}	aged cheese is behind a real time-gate (10–15 min maturing + Create upstream chain) — a player waits and runs a dairy li
1	False	create_cheese	create_cheese:cheese (any aged variant)	create_cheese:maturing → numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis. Cheese is trivially sellable; bare sell-for-coins is saturated.
1	True	create_cheese	cheese (high-protein food)	cold_sweat warm-food / numismatics	economy	M-09	REJECT	{'REJECT': 1}	dossier's "luxury good→coin (M-09 STRONG)" is RETIRED. The real economy weave is M-35 (above), not a bare sell.
1	False	create_cheese	M-09 "aged cheese → sell" (dossier candidate)			M-09	REJECT	{'REJECT': 1}	M-09 retired; bare sell link is the ambient endpoint, not a weave.
1	False	create_cheese	create_cheese output → numismatics bare sell	bare sell		M-09	REJECT	{'REJECT': 1}	M-09 retired; "aged cheese is tradeable" is ambient endpoint — M-28 colony demand and M-35 maturation already cover the 
1	False	create_cheese	aged cheese as 'luxury good → sell for coin'	numismatics		M-09	REJECT	{'REJECT': 1}	M-09 retired. The dossier's existing economy candidate uses the retired motif; replaced above by M-28 (colony demand) an
1	False	create_compressed	create_compressed crushed_<metal>_pile blocks	numismatics sell (M-09 — compressed crushed-ore blocks as commodity trade goods for bulk ore traders)	economy	M-09	REJECT	{'REJECT': 1}	M-09 is for high-effort luxury goods (wine, cheese, processed crops). A "crushed ore pile block" is a storage convenienc
1	False	create_confectionery	create_confectionery:*_candy (effect candies)	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 1}	a Speed candy or Phantom-repelling chocolate isn't just food — it's a consumable power-up with real PvPvE value; players
1	False	create_confectionery	chocolate bars / candies (multi-step processed luxury confections)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	a specialised chocolate factory is a natural trade good — players buy sweets for buffs, especially Speed/Regeneration ca
1	False	create_confectionery	bar_of_black_chocolate / bar_of_ruby_chocolate (multi-step Create output)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	the confectionery line takes cocoa through four Create steps — crushing → mixing → compacting → filling — so the finishe
1	False	create_confectionery	create_confectionery:ruby_chocolate (unique variant)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis; the Phantom-repellent magic weave is the better 3rd-pillar hook
1	False	create_confectionery	create_confectionery candies as "sellable luxury" (bare sell)	M-09 retired		M-09	REJECT	{'REJECT': 1}	M-09 retired; ambient endpoint, not a weave. Dossier notes this too.
1	False	create_connected	create_connected:copycat_block (universal texture-skin block)	numismatics / Trading Floor as a premium décor good	economy	M-09	REJECT	{'REJECT': 1}	the copycat itself has no intrinsic value as a trade good — its value is the *texture applied to it*, which comes from a
1	False	create_dragons_plus	create_dragons_plus:*_dye_bucket (bulk dye fluids)	create:mixing	economy	M-09	REJECT	{'REJECT': 1}	bulk dye fluids are industrial intermediates used in other recipes, not a finished good — tagging them as coin-generatin
1	False	create_enchantment_industry	Liquid Experience as a high-tier sellable	numismatics coin	economy	M-09	REJECT	{'REJECT': 1}	liquid XP is not a "luxury good" — it's an automation byproduct of mob farms. M-09 is for high-effort consumables (wine/
1	True	create_enchantment_industry	super_experience_block / experience_cake (dense bottled XP)	numismatics sell price	economy	M-09	REJECT	{'REJECT': 1}	XP is generated by automatable farms, not a curated luxury good; pricing it mints money from a grind loop — arbitrage ri
1	False	create_factory	create_factory:honey_glazed_berries / waffles / rolls (finished sweets)	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 1}	a basket of Create-made waffles or honey-glazed sweets is a natural luxury trade good — players who specialize in the sw
1	False	create_factory	create_factory sweets (honey_waffle, caramel_apple etc.)	bountiful bounty board (M-14 — "deliver luxury food bundles for coin")	economy	M-14	REJECT	{'REJECT': 1}	M-14 is specifically mob-drop→coin (bounty board consuming combat drops); using it for food delivery would be a mis-appl
1	False	create_factory	selling sweets/waffles for coin	numismatics	economy	M-09	REJECT	{'REJECT': 1}	bare sell link; M-09 retired; demand-gating versions are M-28 and M-35 above
1	False	create_hypertube	hypertube network (can transport villagers/mobs through tubes)	config/worldgen	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional/leans-no; villager-tube transit as an economy mechanic is too speculative and requires a functional 
1	False	create_hypertube	create_hypertube:hypertube (infrastructure block)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	M-09 is for luxury consumables (processed food/goods); infrastructure blocks don't fit the "luxury good sold for coin" p
1	False	create_integrated_farming	create_integrated_farming roost outputs (eggs, feathers, raw poultry)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	Raw bulk commodity (eggs/feathers) is not a luxury processed good — M-09 targets high-effort finished consumables; raw r
1	False	create_integrated_farming	steady roost/net outputs (eggs, feathers, fish, goose droppings)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	These are generic animal/fish products — the same goods any vanilla farm produces. There is no scarcity or specializatio
1	False	create_integrated_farming	lava_fishing_net exotic aquatic drops	loot-seed (seed rare drop into lava fishing net loot table)	economy	M-14	ACCEPT	{'ACCEPT': 1}	rare lava-catch drops (magma cream, blaze rods) could be seeded as bounty-board bait — scarce lava-fish filling a Numism
1	False	create_integrated_farming	bulk poultry products (eggs/feathers)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis; steady egg/feather output is trivially sellable; the real value
1	False	create_integrated_farming	roost/net products → numismatics bare sell	bare sell		M-09	REJECT	{'REJECT': 1}	M-09 retired; "eggs/fish are sellable" is ambient — M-02/M-11/M-12 already route through demand-gating
1	False	create_ironworks	tin ore → coin	bare sell description	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired. The M-08 player-minted-currency candidate above is the correct reframing and is accepted.
1	False	create_mobile_packages	robo_bee courier delivery	config tie / economy integration	economy	M-09	ACCEPT	{'ACCEPT': 1}	configuring drone ports to service Numismatics trade posts or player shops makes the drone network the physical delivery
1	False	create_mobile_packages	create_mobile_packages bee_port / drone_port	recipe (numismatics sell listing via trade)	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional and the maintainer leans no; also drone ports are infrastructure items, not trade goods — the econom
1	False	create_mobile_packages	create_mobile_packages:robo_bee / bee_port (airborne delivery infrastructure)	economy (config tie: price packages/delivery via numismatics — a delivery fee paid in coin when using the courier network)	economy	M-09	ACCEPT	{'ACCEPT': 1}	the courier network isn't free — a coin deposit routes your package; delivery fees feed the economy pillar from the logi
1	False	create_mobile_packages	create_mobile_packages as "it moves goods → it's economic"	bare sell-goods framing	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired; the M-33 service angle captures the real player-economy link
1	False	create_new_age	Thorium → reactor as a "sellable" without demand-gating	bare economy link		M-09	REJECT	{'REJECT': 1}	M-09 retired; the trade value of Thorium is already captured by M-30 (regional scarcity gates demand structurally — whoe
1	False	create_new_age	energised outputs		economy	M-09	REJECT	{'REJECT': 1}	"high-tier sellable" is the ambient endpoint; there is no demand-gating mechanism here beyond ambient trade — M-09 retir
1	False	create_new_age	bare "energised items are sellable"	player sell	economy	M-09	REJECT	{'REJECT': 1}	bare sell link — ambient endpoint of the loop, not a weave. Rejected per M-09 retirement / player-run-economy ruling.
1	False	create_sa	create_sa:brass_drone_item	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	a high-tier personal combat/scouting drone is not a "luxury consumable" (M-09 is for processed food/goods); forced M-09 
1	False	create_sa	create_sa:brass_drone_item (drone)	recipe / loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 1}	drones can serve as delivery/courier scouts for economy logistics — adding a bounty or trade use for drones (e.g. a Numi
1	False	create_sa	create_sa:andesite_jetpack_chestplate (entry-tier flight)	numismatics sell price	economy	M-09	REJECT	{'REJECT': 1}	M-09 is for consumable luxury goods (food, wine); a durable piece of equipment breaks the "consumed in trade" model and 
1	False	create_train_parts	create_train_parts blocks	numismatics sell / passenger-fare economy	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional and leans-no; and train-step blocks are structural deco, not a sellable product. No coherent player-
1	False	create_tweaked_controllers	create_tweaked_controllers items	numismatics sell/trade	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional and the maintainer leans no; a controller is infrastructure, not a trade good — forced economy edge.
1	False	create_tweaked_controllers	tweaked_lectern_controller (control interface for Create contraptions/vehicles)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	A redstone-signal controller has no inherent economic character — it's a QoL device, not a trade good. Selling a control
1	False	create_tweaked_controllers	create_tweaked_controllers:tweaked_lectern_controller	numismatics sell	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional and leans no. Even setting that aside: the controller is a personal-use navigation tool, not a consu
1	False	create_tweaked_controllers	create_tweaked_controllers loot=yes (controller loot in structures?)	loot-seed	economy	M-14	REJECT	{'REJECT': 1}	The loot=yes flag likely means the controller drops itself on break (block item), not that it appears in adventure/struc
1	False	create_tweaked_controllers	create_tweaked_controllers:tweaked_lectern_controller	loot-seed	economy	M-14	REJECT	{'REJECT': 1}	the controller is a control device, not a trade good or bounty target — seeding it into the economy via bounty/trade wou
1	True	createaddition	seed_oil / bioethanol	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	bioethanol is better reserved as propulsion fuel (M-13, owned by aeronautics); also TFMG diesel/gasoline already own the
1	False	createaddition	createaddition liquid_burning crop-oil fuels	bare sell	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired; "seed oil is sellable" is the ambient endpoint. The M-26 consumption-sink framing above is the correct rea
1	False	createadditionallogistics	colored seats (train-seat logistics)	recipe (KubeJS)	economy	M-09	REJECT	{'REJECT': 1}	seats are craft-able infrastructure blocks, not luxury trade goods. M-09 is for high-effort consumables (wine, cheese, p
1	False	createbigcannons	cannon shells / big cartridges (finished war goods)	`numismatics` sell — finished munitions as a trade good for the military specialist role	economy	M-09	ACCEPT	{'ACCEPT': 1}	The crew that runs the foundry sells shells to the crew that flies the gunship — specialization driving trade.
1	False	createbigcannons	boss/elite mob drops (via loot=yes — cannon loot tables exist)	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 1}	seeding bounty-relevant drops (cartridge fragments, cannon parts) into CBC's loot tables links the PvPvE combat loop to 
1	False	createbigcannons	createbigcannons:steel_ingot / cast_iron_ingot (c:ingots/steel, c:ingots/cast_iron)	numismatics sell / bounty	economy	M-09	ACCEPT	{'ACCEPT': 1}	cannon-grade steel and cast iron are scarce processed metals — a munitions trader buys bulk ingots or finished shells fo
1	False	createbigcannons	createbigcannons:big_cartridge / shell	bountiful board → numismatics payout	economy	M-14	ACCEPT	{'ACCEPT': 1}	a bounty board commissions shell production — craft X cartridges, collect coin; combat production feeds the economy
1	False	createbigcannons	createbigcannons boss/shell drop → bounty payout	bountiful bounty board	economy	M-14	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis. Munitions-as-trade-good is the obvious read; the M-10 nether in
1	False	createbigcannons	createbigcannons dossier M-09 candidate ("finished shells as sellable war-good")			M-09	REJECT	{'REJECT': 1}	M-09 retired — bare sell is the ambient endpoint; re-expressed as M-34 (combat-route supply) above.
1	False	createblockchain	createblockchain currency miner	bare "mints coin for anyone" read	economy	M-09	REJECT	{'REJECT': 1}	as-designed the miner is an open FE→coin machine with no scarcity gating beyond geodes; if geode scarcity is NOT enforce
1	False	createfisheryindustry	createfisheryindustry:harpoon / harpoon_pouch (ranged weapon line)	loot-seed	economy	M-14	REJECT	{'REJECT': 1}	M-14 is provisional; harpoons as bounty-board drops are coherent (sea-creature hunt) but M-14 is held for 0.9 economy re
1	False	createfisheryindustry	createfisheryindustry fish_skin (leather-analog, tagged c:plates/zinc adjacency)	bountiful bounty	economy	M-14	REJECT	{'REJECT': 1}	M-14 is combat bounty → coin; fish_skin from automated traps is not combat-origin — mis-motif; M-09 (luxury food) is the
1	False	createfisheryindustry	createfisheryindustry:fish_skin (leather-substitute output of mechanical peeler)	numismatics sell / M-09	economy	M-09	ACCEPT	{'ACCEPT': 1}	a fisher who runs industrial peeling operation produces fish-skin in bulk — a traded hide commodity, enabling a maritime
1	True	createfisheryindustry	seafood dishes	numismatics sell (M-09 in dossier)	economy	M-09	REJECT	{'REJECT': 1}	dossier cites retired M-09 (luxury good → coin); bare sell is the ambient endpoint, not a weave. Re-expressed as M-28 co
1	True	createfood	hot drinks / processed dishes	bountiful board payout	economy	M-14	REJECT	{'REJECT': 1}	bounty boards want combat/mob drops, not cooked food; the sell-good route (M-09) already covers food→coin, this duplicat
1	False	createfood	createfood:bacon_pizza / apple_cheesecake / apple_ice_cream (high-effort finished dishes)	numismatics sell (trade/price config)	economy	M-09	ACCEPT	{'ACCEPT': 1}	a Create bakery specialization mints coin from its multi-stage output — the food processing chain pays for itself in the
1	False	createfood	createfood:apple_milkshake / apple_juice (drinks)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	craft drinks are a step above raw food — bottled beverages as a lighter coin tier below the full-dish luxury goods
1	False	createfood	bare "dishes are sellable for coin"	—	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired; ambient endpoint is not a weave; re-expressed as M-28 (colony demand) above.
1	False	createfood	economy via M-09 (luxury → coin)			M-09	REJECT	{'REJECT': 1}	M-09 is retired (#163/#240). "Dishes are sellable" is the ambient endpoint. The real weave is the demand-gating already 
1	False	createfood	createfood dishes as "sellable luxury" (dossier suggestion)	bare numismatics		M-09	REJECT	{'REJECT': 1}	M-09 retired; the ambient sellability of high-effort food isn't a weave. M-28 colony-demand above captures the real dema
1	False	createimmersivetacz		bountiful decree (bounty objective requiring bulk ammo delivery) → numismatics payout	economy	M-14	ACCEPT	{'ACCEPT': 1}	an arms-supply bounty — the colony or a faction NPC posts a standing order for X shells; the ammo-factory player fills i
1	False	createimmersivetacz	createimmersivetacz:gun_barrel / firing_mechanism	numismatics / bounty board	economy	M-14	REJECT	{'REJECT': 1}	gun *parts* as bounty rewards conflicts with the boss-key gate model (M-15 should own high-tier weapon components); keep
1	False	createimmersivetacz	createimmersivetacz:twelve_gauge_shell / ammo (bulk consumable)	bountiful decree objective	economy	M-14	ACCEPT	{'ACCEPT': 1}	the bounty board lists "arms dealer" bounties — supply X rounds for coin payout — turning the Create ammo factory's surp
1	False	createimmersivetacz	"ammo = sellable luxury good"	bare sell	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired; bare "sell it for coin" is not a weave.
1	False	createimmersivetacz	"arms economy via NPC sell"			M-09	REJECT	{'REJECT': 1}	bare sell link — ambient endpoint of the loop, not a weave; M-09 is retired; economy link only counts when it gates dema
1	True	createimmersivetacz	ammo	numismatics sale	economy	M-09	REJECT	{'REJECT': 1}	dossier cites retired M-09 (processed good→coin); replaced by M-34/M-26 demand-gating above.
1	False	createlowheated	createlowheated:basic_burner (the block itself)	numismatics sell / villager trade	economy	M-09	REJECT	{'REJECT': 1}	M-09 requires a high-effort consumable or luxury good; a single-block basin-heater is not that; the trade surface is too
1	False	createmechanicalcompanion	createmechanicalcompanion:illager_engineer_spawn_egg (via illager_engineer mob drop)	bountiful board → numismatics payout	economy	M-14	ACCEPT	{'ACCEPT': 1}	a bounty to hunt the Illager Engineer (the mechanical wolf's antagonist mob) pays coin — combat against the enemy that d
1	False	createmechanicalcompanion	quantum_drive (a rare companion module)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	A quantum drive is a personal equipment module, not a tradeable surplus. Nobody sells their companion's brain for coin —
1	False	createmechanicalcompanion	createmechanicalcompanion:mounted_crossbow / combat module	numismatics sell/price	economy	M-09	REJECT	{'REJECT': 1}	M-09 is a "luxury consumable → coin" motif (wine, cheese, processed crops). A mounted crossbow module is a durable upgra
1	True	createmechanicalcompanion	companion modules (combat/defense/movement/utility)	numismatics sale	economy	M-09	REJECT	{'REJECT': 1}	a bound personal companion isn't a fungible trade good; no coherent "sell my wolf's combat module" market. Combat-compan
1	False	createmechanicalcompanion	createmechanicalcompanion:loot (loot=yes, spawns illager engineer + potato cannon illager)	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 1}	defeating the mechanical wolf's illager engineer variant pays out coin, giving the Create combat-pet track a tangible ec
1	False	createmechanicalcompanion	mechanical_wolf_link (wearable companion, loot=yes)	loot-seed	economy	M-14	REJECT	{'REJECT': 1}	the wolf link isn't a mob-drop; it's a crafted item. M-14 is bounty-board → drop economy, which requires combat loot out
1	False	createmetalwork	createmetalwork crushed/molten outputs (generic metal doubling)	bare sell for coin	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired. M-08 (player-minted currency from processed scarce metal) is the correct framing already captured above.
1	False	createnuclear	createnuclear radiation hazard / anti-radiation armor	numismatics sell (hazmat suits as specialty goods)	economy	M-09	REJECT	{'REJECT': 1}	Anti-radiation armor is a functional necessity near the reactor, not a luxury good — players acquire it to protect thems
1	False	createnuclear	createnuclear:uranium (refined fuel rod)	numismatics sell/price (high-value trade good)	economy	M-09	ACCEPT	{'ACCEPT': 1}	refined uranium fuel is worth serious coin — someone has to supply the reactor, and the economy emerges.
1	False	createnuclear	createnuclear:uranium_dust / enriched fuel	bountiful bounty objective (M-14 demand-node)	economy	M-14	REJECT	{'REJECT': 1}	This is a config-layer bounty assignment, not a recipe-weave — covered by bountiful's accepted M-12/M-14 rows above. The
1	False	createnuclear	anti-radiation armor set	numismatics vendor (sell)	economy	M-09	ACCEPT	{'ACCEPT': 1}	hazmat suits are a specialized luxury survival good — players near a reactor pay for protection; natural sell commodity
1	False	createnuclear	createnuclear:anti_radiation armor (hazmat set)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	only reactor operators need hazmat gear — they craft and sell it to anyone who needs to pass near the reactor zone; surv
1	False	createoreexcavation	createoreexcavation ore outputs → bare sell to economy	numismatics	economy	M-09	REJECT	{'REJECT': 1}	ore→sell is the ambient loop endpoint; the demand-gating is the M-30 regional scarcity edge above, not a vendor transact
1	False	createshufflefilter	createshufflefilter:weighted_shuffle_filter (rarer, more complex filter)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	a weighted shuffle filter is a utility item for automated Create builds — selling it as a luxury good is not what M-09 i
1	False	createtreadmill	createtreadmill:treadmill (player-powered SU source)	thematic + M-09 economy angle	economy	M-09	REJECT	{'REJECT': 1}	A player-operated kinetic block does not produce a sellable good and has no path to Numismatics; any M-09 framing ("luxu
1	False	createtreadmill	createtreadmill:treadmill	numismatics sell / trade	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (leans no); a treadmill isn't a trade good in any coherent economy sense — it's infrastructure, not 
1	False	createtreadmill	createtreadmill:treadmill (a player-powered kinetic generator)	config / design note	survival	M-09	REJECT	{'REJECT': 1}	the treadmill is a player-effort → SU device with no material output and no recipe join into another pillar. The closest
1	False	ctl		numismatics sell / trading_floor:trading_depot	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (leans no). Train lighting fixtures are an industrial product, not an organic trade-seam item. The l
1	False	ctov	ctov village loot tables	loot-seed	magic	M-21	REJECT	{'REJECT': 1}	M-21 is provisional and leans no; the ctov loot-seed angle is better served by M-02 (drop reagent) or M-14 (coin seed); 
